Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0050870~positive regulation of T cell activation	18	2.2222222222222223	1.4065883679439154E-14	HLA-DRB5, SIRPG, CCDC88B, HLA-DMA, LCK, HLA-DPB1, CCL2, HLA-DRA, PRKCQ, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DQB2, HLA-DRB1, CCR2, HLA-DPA1, HLA-DQB1	776	38	19734	12.045984807379273	4.729083791232824E-11	4.174613417015385E-12	4.002798131734108E-12
GOTERM_BP_DIRECT	GO:0032729~positive regulation of type II interferon production	24	2.9629629629629632	1.4940459589676294E-14	SASH3, TXK, EBI3, CRTAM, PTPN22, CD3E, CD2, KLRK1, HLA-DPB1, LTA, TLR9, IRF8, IL12B, TLR8, IL12A, CD226, SLAMF6, IL12RB1, CD244, IL18R1, CCR2, SLAMF1, HLA-DPA1, IL12RB2	776	78	19734	7.824742268041238	5.026978833200246E-11	4.174613417015385E-12	4.002798131734108E-12
GOTERM_BP_DIRECT	GO:0048247~lymphocyte chemotaxis	17	2.0987654320987654	3.1292388698337625E-14	CCL14, CCL13, CCL23, CCL22, CCL21, CX3CL1, CCL8, CCL5, CCL4, SAA1, XCL2, XCL1, CCL2, SAA2, CCL19, CCL18, CCL17	776	34	19734	12.715206185567009	1.0500800229351626E-10	8.071029177348157E-12	7.73884843578119E-12
KEGG_PATHWAY	hsa05321:Inflammatory bowel disease	24	2.9629629629629632	5.401767278594016E-14	HLA-DRB5, IL2RG, FOXP3, HLA-DMA, IL6, IL18RAP, IFNG, TBX21, HLA-DPB1, STAT4, IL21R, IL12B, HLA-DRA, IL12A, HLA-DOA, IL12RB1, HLA-DOB, HLA-DQA2, IL18R1, HLA-DQA1, HLA-DRB1, HLA-DPA1, IL12RB2, HLA-DQB1	462	65	8840	7.0649350649350655	1.6328494112372027E-11	1.4879413503763518E-12	1.2669599617065963E-12
GOTERM_MF_DIRECT	GO:0038023~signaling receptor activity	39	4.814814814814815	6.209949132169276E-14	EPHB6, CD40, TNFRSF13B, KLRB1, CLEC10A, NPY2R, LY75, CSF2RB, TNFRSF13C, PKHD1, KLRK1, CXCR3, MRC1, BTLA, TNFRSF17, CCR6, SLAMF1, KLRG1, OXGR1, NGFR, PVRIG, IL10RA, TNFRSF9, CLEC17A, CP, CD2, EDAR, FCER2, CD200R1, CD5, CD7, TREML2, TLR8, TLR10, PDCD1, PKHD1L1, FOLR1, CD244, IL18R1	782	225	19304	4.278806479113384	5.883427078856585E-11	1.9623439257654913E-11	1.9043844005319116E-11
KEGG_PATHWAY	hsa04940:Type I diabetes mellitus	20	2.4691358024691357	7.379049605796848E-14	HLA-DRB5, PRF1, GZMB, FASLG, HLA-F, HLA-DMA, IFNG, HLA-DPB1, CD28, LTA, IL12B, HLA-DRA, IL12A, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DRB1, HLA-DPA1, HLA-DQB1	462	43	8840	8.899627504278667	2.229660900354702E-11	1.8632100254637043E-12	1.5864956652463223E-12
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	46	5.679012345679013	1.1228267426719932E-13	CD274, TNFRSF13B, KLRB1, CD3G, ADRB2, CXCL13, CD3E, CD3D, EGFR, FCRLA, SPN, CXCR3, CCL2, FCER1A, KLRC1, CD36, CCR5, IL12RB2, KLRG1, FCRL1, FCRL2, EDN1, LAG3, FCRL5, EDN3, FCRL6, FCRL3, GP1BA, PDCD1LG2, CD2, CXCL10, MARCO, DOK2, PTPRC, IFNG, CD8A, IL2RA, COL4A3, CD28, CD27, KLRD1, CD247, IL7R, MET, MS4A1, BIRC3	776	321	19734	3.644233548511417	3.7646485928632956E-10	2.6891700486994236E-11	2.5784914126360414E-11
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	28	3.45679012345679	1.4522142604520864E-13	CCL13, CXCL6, CXCL9, DEFB1, CXCL1, PIK3C2G, FGF2, CXCL2, CXCL5, CX3CL1, SPN, CCL8, CCL5, CXCR3, ENPP2, RAC2, CCL2, CCR6, CCR5, CCL18, CCR4, CCL17, CCR2, CCL23, CCL22, CXCL10, CXCL11, CCL28	776	121	19734	5.884723523898781	4.87058393616735E-10	3.246182943530564E-11	3.112579231568972E-11
GOTERM_BP_DIRECT	GO:0050778~positive regulation of immune response	17	2.0987654320987654	1.6367264841866335E-13	HLA-DRB5, IL15, CFP, HLA-DMA, C6, C7, HLA-DPB1, HLA-DRA, CTSG, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DQB2, HLA-DRB1, HLA-DPA1, HLA-DQB1	776	37	19734	11.684243521872387	5.48871614824975E-10	3.429964938423614E-11	3.2887972791625166E-11
GOTERM_CC_DIRECT	GO:0001772~immunological synapse	18	2.2222222222222223	3.8760371296028255E-13	CD53, GZMA, CRTAM, PRF1, GZMB, CD3E, CORO1A, IL4I1, ZAP70, CD6, LCK, CD28, HLA-DRA, PRKCQ, CD37, LAT, CARD11, HLA-DRB1	796	46	20887	10.267806423421456	1.7906143234824867E-10	2.9845485897941756E-11	2.8101269189620484E-11
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	34	4.197530864197531	6.589275094818405E-13	CD274, CXCL6, CXCL9, CD40, GSTP1, GFI1, TNFAIP3, CXCL1, CXCL13, CXCL3, CXCL2, CXCL5, KLRK1, MRC1, CASP1, IL12B, CCL2, STAP1, CTSG, HMGCS2, LBP, CD36, CCR5, GBP5, MMP3, PDCD1LG2, TNFRSF1B, CXCL10, CXCL11, IL6, TNIP3, TLR9, IRF8, CARD16	776	191	19734	4.52687968910239	2.210008842595812E-9	1.299637611348595E-10	1.246148201755363E-10
GOTERM_BP_DIRECT	GO:0045087~innate immune response	60	7.4074074074074066	8.318915611319037E-13	NCF1, CLEC10A, PIK3CD, DEFB1, C4BPA, PSTPIP1, TRIM29, LBP, JAK3, TRIM22, GBP6, ZNF683, GBP5, MMP3, FGR, ZAP70, AIM2, SLPI, LCK, TLR9, TLR8, TLR10, CLEC4E, S100A9, S100A8, BLK, C1QA, C1S, C1R, CFI, PLD4, CD1D, CORO1A, LY9, LILRA4, LILRA5, C6, C7, RNASE7, SLAMF6, PI3, KLRC1, GBP1, SLAMF1, KLRG1, APOBEC3D, APOBEC3G, APOBEC3H, IL34, SH2D1B, MARCO, GZMM, CD6, NEURL3, KRT16, CD209, LCN2, PTX3, CD244, APOBEC3A	776	536	19734	2.8466879519926143	2.7901594368273663E-9	1.549629113597374E-10	1.4858507605772614E-10
KEGG_PATHWAY	hsa05323:Rheumatoid arthritis	27	3.3333333333333335	8.894063688730793E-13	CXCL6, CXCL1, ITGAL, CXCL3, CXCL2, CXCL5, HLA-DMA, CCL5, CCL2, CTLA4, ATP6V0A4, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DPA1, HLA-DRB5, IL15, MMP3, IL6, IFNG, HLA-DPB1, CD28, HLA-DRA, LTB, HLA-DRB1, HLA-DQB1	462	94	8840	5.495993368333793	2.685986988382183E-10	2.0730009982195618E-11	1.765129562840419E-11
GOTERM_BP_DIRECT	GO:0002548~monocyte chemotaxis	18	2.2222222222222223	9.601240554736438E-13	CCL14, CCL13, CCL23, CCL22, CCL21, CX3CL1, IL6, CCL8, CCL5, CCL4, XCL2, XCL1, CCL2, CTSG, CCL19, CCL18, CCL17, CCR2	776	47	19734	9.739306865540689	3.220245403667832E-9	1.6943662936858568E-10	1.6246309675514552E-10
GOTERM_BP_DIRECT	GO:0002503~peptide antigen assembly with MHC class II protein complex	12	1.4814814814814816	1.166868906450232E-12	HLA-DMA, HLA-DRB5, HLA-DPB1, HLA-DRA, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQB2, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	776	16	19734	19.072809278350515	3.9135961138470066E-9	1.956255721663814E-10	1.875741767118748E-10
KEGG_PATHWAY	hsa05340:Primary immunodeficiency	18	2.2222222222222223	1.2175245414905126E-12	CIITA, CD40, TNFRSF13B, TNFRSF13C, IL2RG, CD3E, CD3D, CD79A, ZAP70, PTPRC, CD40LG, CD8B, LCK, CD8A, CD19, IL7R, ICOS, JAK3	462	38	8840	9.06356801093643	3.676761117787919E-10	2.6350709719401806E-11	2.2437237978896588E-11
GOTERM_MF_DIRECT	GO:0048020~CCR chemokine receptor binding	15	1.8518518518518516	1.237992850486356E-12	CCL14, CCL13, CCL23, CCL22, CCL21, CX3CL1, CCL8, CCL5, CCL4, XCL2, XCL1, CCL2, CCL19, CCL18, CCL17	782	29	19304	12.768321721492196	1.1736331906320174E-9	2.9340430556526637E-10	2.847383556118619E-10
GOTERM_MF_DIRECT	GO:0032395~MHC class II receptor activity	11	1.3580246913580247	2.8450993590547044E-12	HLA-DMA, HLA-DPB1, HLA-DRA, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQB2, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	782	13	19304	20.887664764902613	2.697114531713396E-9	5.394308384767719E-10	5.234982820660657E-10
GOTERM_MF_DIRECT	GO:0023026~MHC class II protein complex binding	14	1.728395061728395	8.36940742031769E-12	CD74, HLA-DRB5, HLA-DMA, HLA-DPB1, HLA-DRA, HLA-DOA, MS4A1, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DQB2, HLA-DRB1, HLA-DPA1, HLA-DQB1	782	27	19304	12.799848441792177	7.934206625037632E-9	1.322366372410195E-9	1.2833091377820458E-9
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	26	3.2098765432098766	8.715217862042264E-12	ITK, TXK, PIK3CD, PTPN22, CD3G, VTCN1, CD3E, CD3D, INPP5D, CTLA4, ZNF683, THEMIS, BMX, LIME1, FOXP3, ZAP70, PTPRC, CD8B, LCK, CD8A, HLA-DPB1, CD28, CD247, LAT, HLA-DRB1, HLA-DQB1	776	122	19734	5.419596079094136	2.9230950548964074E-8	1.3915297853060815E-9	1.3342583536412323E-9
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	36	4.444444444444445	9.755474869511663E-12	C1QA, CCL13, CXCL6, CXCL9, SIRPG, FASLG, CXCL13, TSPAN32, CXCL5, CX3CL1, CCL8, CCL5, GRAP2, CCL4, CCR5, CCL18, INSL3, CCL17, FCRL2, CCL23, EDN1, FGFBP1, CCL22, FGFBP2, CCL21, EDN3, IL15, SH2D1A, CXCL10, CXCL11, GJB3, LTA, XCL1, LTB, S100A9, IL17B	776	234	19734	3.912371134020619	3.27200461169852E-8	1.4868230562487548E-9	1.4256296229763633E-9
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	27	3.3333333333333335	2.946610491929657E-11	PTGER4, PTGFR, PTPN22, CSF2RB, FASLG, PTGS2, CNR2, PENK, IL12A, CCR7, LBP, PCK1, IL12RB2, CD96, EDN1, IL10RA, FMO1, SELE, FOXP3, SELP, CD6, SLPI, LTA, S100A9, S100A8, S100A7, IDO1	776	139	19734	4.939720388637544	9.882928186932816E-8	4.295645643234844E-9	4.1188490137190645E-9
GOTERM_BP_DIRECT	GO:0031295~T cell costimulation	16	1.9753086419753085	3.872885893769991E-11	CD274, TNFSF14, CCL21, TNFRSF13C, PDCD1LG2, CD3E, SPN, KLRK1, TMIGD2, CD40LG, CD5, LCK, CD28, CCL19, ICOS, CARD11	776	43	19734	9.46247902181731	1.2989675224339692E-7	5.208478234622473E-9	4.9941119965139425E-9
GOTERM_BP_DIRECT	GO:0002504~antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	12	1.4814814814814816	3.883446342545834E-11	HLA-DMA, HLA-DRB5, HLA-DPB1, HLA-DRA, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQB2, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	776	20	19734	15.258247422680414	1.302508749745357E-7	5.208478234622473E-9	4.9941119965139425E-9
GOTERM_CC_DIRECT	GO:0042613~MHC class II protein complex	13	1.6049382716049383	5.033940281892123E-11	CD74, HLA-DRB5, HLA-DMA, HLA-DPB1, HLA-DRA, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DQB2, HLA-DRB1, HLA-DPA1, HLA-DQB1	796	26	20887	13.119974874371861	2.325680226178406E-8	3.322400586048801E-9	3.1282343180329623E-9
KEGG_PATHWAY	hsa05320:Autoimmune thyroid disease	19	2.345679012345679	6.949882698495239E-11	HLA-DRB5, CD40, PRF1, GZMB, FASLG, HLA-F, HLA-DMA, CD40LG, HLA-DPB1, CD28, HLA-DRA, CTLA4, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DRB1, HLA-DPA1, HLA-DQB1	462	53	8840	6.859429878297803	2.0988652815745468E-8	1.4038763050960383E-9	1.195379824141181E-9
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	26	3.2098765432098766	8.954028413118406E-11	CCL13, CD40, BCL2A1, TNFAIP3, CXCL1, TNFRSF13C, CXCL3, PTGS2, CXCL2, CCL4, LBP, CCL19, CCL21, TNFSF14, PRKCB, TRAF1, EDAR, ZAP70, CD40LG, LCK, LTA, PRKCQ, LTB, CARD11, LAT, BIRC3	462	105	8840	4.737992166563596	2.70411594227582E-8	1.6956691307342982E-9	1.443837081615343E-9
GOTERM_BP_DIRECT	GO:0050853~B cell receptor signaling pathway	18	2.2222222222222223	1.1219849009802896E-10	BLK, ITK, PRKCB, TXK, PIK3CD, BMX, LIME1, CD79B, CD79A, TMIGD2, PTPRC, KLHL6, BANK1, LCK, CD19, CTLA4, CD38, MS4A1	776	61	19734	7.504056109514957	3.763136067203021E-7	1.4469289896103503E-8	1.3873774833275504E-8
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	25	3.0864197530864197	1.796251950335427E-10	C1QA, C1S, C1R, CFI, DEFB1, ITGAL, C3, HLA-DMA, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DPA1, HLA-DRB5, SELP, KRT17, KRT16, KRT15, KRT14, HLA-DPB1, DSG1, HLA-DRA, MASP1, HLA-DRB1, HLA-DQB1	462	100	8840	4.783549783549784	5.424681004395637E-8	3.2015549467743198E-9	2.726076489332589E-9
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	20	2.4691358024691357	1.894315007402323E-10	CCL14, CCL13, CCL23, EDN1, CD40, CCL22, CCL21, CX3CL1, SFRP1, CCL8, CCL5, CCL4, XCL2, XCL1, CCL2, CCL19, PCK1, CCL18, GBP1, CCL17	776	80	19734	6.357603092783505	6.353529503622113E-7	2.3524585999333293E-8	2.255638055110544E-8
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	33	4.074074074074074	4.0491672303946E-10	CCL14, CCL13, PTPN22, FGF2, EGFR, CX3CL1, CCL8, CCL5, CCL4, CCL2, CCR7, CCL19, CD36, CCL18, CCL17, SLAMF1, CD74, CCL23, CCL22, CCL21, PLA2G2A, GPR55, SERPINF2, CARD9, IGF1, MARCO, PTPRC, GPR183, XCL2, CHI3L1, XCL1, HLA-DRB1, S100A7	776	228	19734	3.6807175800325553	1.3580899138609936E-6	4.8488777583975335E-8	4.649311659185228E-8
GOTERM_CC_DIRECT	GO:0062023~collagen-containing extracellular matrix	45	5.555555555555555	5.464369588928642E-10	COL17A1, FCN1, ITIH5, C1QA, ADAMDEC1, TINAGL1, TNXB, PCOLCE2, FGL2, LOXL4, DPT, CFP, ITGAL, RELN, ADAMTS1, TNN, ABI3BP, EMILIN3, ANXA8, CTSG, ADAMTS8, LEFTY2, GDF10, LAMB3, CMA1, MMP3, ADIPOQ, SERPINF2, PRG4, SOD3, MFAP4, MARCO, SFRP1, MMRN1, ANGPTL7, SLPI, COL4A4, COL4A3, COL6A6, S100A9, FREM1, S100A8, ANGPTL1, S100A7, MATN2	796	408	20887	2.894112104640852	2.5245386536809633E-7	3.1556734376062906E-8	2.971250963979949E-8
GOTERM_BP_DIRECT	GO:0019886~antigen processing and presentation of exogenous peptide antigen via MHC class II	13	1.6049382716049383	8.776812593676149E-10	CD74, HLA-DRB5, HLA-DMA, HLA-DPB1, HLA-DRA, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DQB2, HLA-DRB1, HLA-DPA1, HLA-DQB1	776	31	19734	10.664366478217493	2.9437386178665648E-6	1.0147811250550389E-7	9.730156030575454E-8
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	143	17.65432098765432	8.912348051092704E-10	ALDH1L1, HP, LY75, LOXL4, CALML3, DEFB1, AQP5, ACTG2, SIT1, FAM3B, TNFRSF8, UBASH3A, PTGDS, LGALS7, KRT6C, KRT6B, KRT6A, GBP6, PRKCB, SERPINF2, SLC6A14, KRT7, KRT5, OLFM4, NCCRP1, ACE2, SFRP1, RBP4, RBP5, SLPI, GPD1, PADI2, RHCG, S100A9, S100A8, CARD11, CD274, ABCB1, KLK1, CFI, SLC5A1, RASAL3, CORO1A, ART3, FUT3, PKHD1, C3, CD79B, WNT6, C6, TSPAN8, C7, CD19, APOD, SLAMF6, ATP6V0A4, PROM1, PCK1, SLAMF1, HLA-DRB5, MUC16, RARRES1, A2ML1, LYZ, CP, TF, PTPRC, FXYD2, GIPC2, LCN2, HLA-DRA, SCGB3A1, FAT2, ITM2A, HLA-DRB1, PIGR, ACY3, CD40, TINAGL1, TNFAIP3, FASLG, ITGAL, SPN, CHL1, CA4, RAC2, CD38, ITGB7, CD37, CTSG, LBP, CD53, SLC13A2, CR2, CR1, MMP7, MME, ANXA3, TMC8, GP1BA, RHOF, FGR, FCER2, LCK, CEACAM5, ALDH1A1, CHI3L1, CD48, DSG3, FAM20A, CRYAB, MS4A1, ANGPTL1, LTF, TNXB, C1R, GSTP1, FGL2, SAA4, WAS, SLC12A3, CD74, AKR1C1, PLA2G2A, BBOX1, MUC5B, PDZK1IP1, SOD3, KLK11, PSMB9, FABP4, DES, PSAT1, KRT16, XPNPEP2, KRT15, KRT14, GSTA1, SAA1, SAA2, FOLR1, CCL28, MYO1G	796	2258	20887	1.6617860115457714	4.1175037113205804E-7	4.339342737192218E-8	4.0857447850186464E-8
GOTERM_CC_DIRECT	GO:0030669~clathrin-coated endocytic vesicle membrane	18	2.2222222222222223	9.392516747169303E-10	CD74, HLA-DRB5, AVPR2, CD3G, ADRB2, CD3D, EGFR, TF, HLA-DPB1, HLA-DRA, IL7R, HLA-DQA2, HLA-DQA1, HLA-DQB2, HLA-DRB1, CFTR, HLA-DPA1, HLA-DQB1	796	71	20887	6.65238162644207	4.339341805881247E-7	4.339342737192218E-8	4.0857447850186464E-8
GOTERM_MF_DIRECT	GO:0005125~cytokine activity	30	3.7037037037037033	1.333457885147922E-9	CXCL9, EBI3, FASLG, FGF2, CXCL5, WNT6, CCL4, FAM3B, IL12B, IL12A, FAM3D, TNFSF12-TNFSF13, LEFTY2, IL32, GDF10, IL33, WNT10A, EDN1, TNFSF14, TSLP, IL15, IL34, ADIPOQ, IL6, CD40LG, IFNG, LTA, SCGB3A1, LTB, IL17B	782	195	19304	3.7977572299822944	1.2641172907335019E-6	1.8058829644574714E-7	1.7525446490515545E-7
GOTERM_BP_DIRECT	GO:0048245~eosinophil chemotaxis	12	1.4814814814814816	1.4388166295247114E-9	CCL14, CCL13, CCL23, CCL8, CCL22, CCL5, CCL4, XCL2, XCL1, CCL2, CCL18, CX3CL1	776	26	19734	11.737113402061855	4.825779307493505E-6	1.6081173862654524E-7	1.5419318213073158E-7
KEGG_PATHWAY	hsa05310:Asthma	14	1.728395061728395	1.5539924505896425E-9	HLA-DRB5, CD40, HLA-DMA, CD40LG, HLA-DPB1, HLA-DRA, FCER1A, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DRB1, HLA-DPA1, HLA-DQB1	462	31	8840	8.641251221896383	4.6930562225266925E-7	2.615887291825898E-8	2.227389179178488E-8
KEGG_PATHWAY	hsa04612:Antigen processing and presentation	21	2.5925925925925926	2.821320183432604E-9	CD74, CIITA, HLA-DRB5, KIR3DL2, HLA-F, KIR2DL4, HLA-DMA, IFNG, CD8B, CD8A, HLA-DPB1, HLA-DRA, KLRD1, KLRC1, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DRB1, HLA-DPA1, HLA-DQB1	462	80	8840	5.0227272727272725	8.520383317778268E-7	4.4992632398951525E-8	3.831055828029536E-8
GOTERM_BP_DIRECT	GO:0001916~positive regulation of T cell mediated cytotoxicity	14	1.728395061728395	3.04446357929425E-9	CD1E, CD1D, CD1C, HLA-F, CD1B, PTPRC, HLA-DPB1, XCL1, IL12B, HLA-DRA, IL12A, IL12RB1, HLA-DRB1, HLA-DQB1	776	41	19734	8.683555443801861	1.021107869636495E-5	3.292931090765684E-7	3.157403357235811E-7
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	51	6.296296296296296	4.403609187461016E-9	CNTNAP3, SIRPG, ICAM4, HAPLN3, ITGAL, CX3CL1, PSTPIP1, CDH3, CHL1, ITGB7, CD36, CD96, MYBPC1, EGFL6, GP1BA, OLFM4, CLDN11, CLDN10, MMRN1, CDHR1, CLDN8, COL4A3, LY6D, CLDN19, PKP1, COL6A6, CD226, DSC3, TNXB, HEPACAM, DPT, LY9, RELN, CXCR3, CCL4, CLCA2, CCL2, SLAMF7, SLAMF1, IL32, MUC16, LAMB3, LSAMP, S100B, BMX, SELE, SELP, MFAP4, FERMT1, SELL, FOLR1	776	517	19734	2.50860934415442	1.4769596029973187E-5	4.614156751736496E-7	4.4242511055272396E-7
GOTERM_BP_DIRECT	GO:0001819~positive regulation of cytokine production	17	2.0987654320987654	5.972552302042475E-9	PTGER4, IL33, ITK, IL15, TXK, CARD9, CRTAM, PIK3CD, CLEC9A, CCDC88B, FGR, TMIGD2, IFNG, CD28, SAA1, SAA2, CLEC4E	776	68	19734	6.3576030927835046	2.003173997555674E-5	6.068475111741945E-7	5.818713833656532E-7
GOTERM_MF_DIRECT	GO:0015026~coreceptor activity	16	1.9753086419753085	8.440634391188884E-9	FCRL1, NGFR, CSF2RB, CXCR6, IL2RG, LILRA4, RGMA, IL18RAP, TMIGD2, CD8B, CD8A, IL2RB, CD28, LBP, CCR5, IL12RB2	782	59	19304	6.694351727426417	8.001689444259164E-6	1.0002151753558827E-6	9.706729549867216E-7
KEGG_PATHWAY	hsa05416:Viral myocarditis	19	2.345679012345679	8.510498241857286E-9	HLA-DRB5, CD40, PRF1, ITGAL, HLA-F, HLA-DMA, CD40LG, HLA-DPB1, CD28, RAC2, HLA-DRA, DMD, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DRB1, HLA-DPA1, HLA-DQB1	462	69	8840	5.2688374427504865	2.570167162985193E-6	1.288964727803392E-7	1.0975343226840764E-7
KEGG_PATHWAY	hsa05140:Leishmaniasis	20	2.4691358024691357	8.933418905568063E-9	HLA-DRB5, CR1, NCF1, PRKCB, PTGS2, C3, HLA-DMA, IFNG, EEF1A2, HLA-DPB1, IL12B, HLA-DRA, IL12A, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DRB1, HLA-DPA1, HLA-DQB1	462	77	8840	4.969921853038736	2.6978888786333144E-6	1.288964727803392E-7	1.0975343226840764E-7
GOTERM_BP_DIRECT	GO:0050729~positive regulation of inflammatory response	21	2.5925925925925926	9.38003350120145E-9	PTGER4, ZBP1, IL33, TSLP, IL15, PLA2G2A, NKG7, PLA2G7, CX3CL1, LILRA5, LGALS2, AIM2, FABP4, IFNG, CASP1, TLR9, IL12B, CARD16, S100A9, S100A8, CCR2	776	110	19734	4.854896907216495	3.1460137718930525E-5	9.250368332214253E-7	8.869649325400783E-7
GOTERM_MF_DIRECT	GO:0008201~heparin binding	28	3.45679012345679	1.0631454491600982E-8	COL17A1, CXCL6, TNXB, PCOLCE2, PTN, CXCL13, FGF2, CCL8, ADAMTS1, ABI3BP, LIPG, RSPO3, CTSG, ADAMTS8, CCL23, PLA2G2D, FGFBP1, SOD3, SELP, CXCL10, SFRP1, CXCL11, PTPRC, SELL, SAA1, SAA2, LGR6, LTF	782	188	19304	3.6765522120041356	1.0078568125293508E-5	1.11984653978197E-6	1.0867709035858782E-6
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	14	1.728395061728395	1.0906553367396972E-8	CD74, HLA-DRB5, HLA-DMA, CD209, CD8A, HLA-DPB1, HLA-DRA, HLA-DOB, WDFY4, HLA-DQA2, HLA-DQA1, HLA-DRB1, HLA-DPA1, HLA-DQB1	776	45	19734	7.91168384879725	3.65799109974807E-5	1.0448478125966298E-6	1.0018448307480363E-6
GOTERM_BP_DIRECT	GO:0006968~cellular defense response	15	1.8518518518518516	1.3918215200753262E-8	ITK, CXCL9, NCF1, TRAT1, SH2D1A, PRF1, KIR3DL2, KIR2DL4, SPN, GNLY, CCR6, LBP, CCR5, CCR2, KLRG1	776	54	19734	7.064003436426117	4.6680604689930405E-5	1.2963270991146024E-6	1.2429739408450483E-6
GOTERM_BP_DIRECT	GO:0006959~humoral immune response	16	1.9753086419753085	1.499903566001488E-8	EBI3, SH2D1A, IL6, IFNG, POU2AF1, GPR183, CD28, LTA, CCL2, PDCD1, CCR6, MS4A1, HLA-DRB1, CCR2, HLA-DQB1, LTF	776	63	19734	6.458517427589593	5.0305500684300064E-5	1.3592369342710783E-6	1.3032945850526444E-6
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	23	2.8395061728395063	1.6294477136413025E-8	CCL14, CCL13, CCL23, EDN1, CD40, CCL22, CCL21, CX3CL1, SFRP1, CCL8, FABP4, CCL5, GPD1, CCL4, XCL2, XCL1, CCL2, CHI3L1, CCL19, PCK1, CCL18, GBP1, CCL17	776	136	19734	4.300731503941782	5.465018326611393E-5	1.4377732062734968E-6	1.3785985261465231E-6
GOTERM_BP_DIRECT	GO:0042130~negative regulation of T cell proliferation	14	1.728395061728395	2.5844693071392412E-8	CD274, PLA2G2D, CR1, PLA2G2A, PDCD1LG2, VTCN1, FOXP3, TSPAN32, SPN, IL4I1, IL2RA, CTLA4, HLA-DRB1, IDO1	776	48	19734	7.417203608247422	8.667934474615446E-5	2.2219809197020196E-6	2.1305304672955538E-6
GOTERM_MF_DIRECT	GO:0045236~CXCR chemokine receptor binding	9	1.1111111111111112	3.4633918640355655E-8	CXCL6, CXCL10, CXCL11, CXCL9, CXCL1, CXCL13, CXCL3, CXCL2, CXCL5	782	15	19304	14.811253196930947	3.2832416426598066E-5	3.283295487105716E-6	3.1863205149127203E-6
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	24	2.9629629629629632	4.11395391693138E-8	IL10RA, IL1R2, EBI3, CSF2RB, IL2RG, CX3CL1, LILRA4, LILRA5, IL22RA2, EDAR, IL6, SOCS1, KIT, IL2RB, STAT4, IL21R, IL12B, CCL2, CTSG, IL12RB1, IL7R, JAK3, CCR2, IL12RB2	776	155	19734	3.9376122381110745	1.3797249830038716E-4	3.4485218708677294E-6	3.3065904607335965E-6
KEGG_PATHWAY	hsa05152:Tuberculosis	30	3.7037037037037033	4.521869080977375E-8	CIITA, CALML5, CALML3, CORO1A, C3, HLA-DMA, MRC1, IL12B, IL12A, ATP6V0A4, LBP, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DPA1, CD74, HLA-DRB5, CR1, IL10RA, CARD9, IL6, IFNG, CD209, TLR9, HLA-DPB1, HLA-DRA, CLEC4E, HLA-DRB1, HLA-DQB1	462	180	8840	3.1890331890331884	1.3655951684565792E-5	6.227846961527931E-7	5.302919194964376E-7
